9.666666666666666075e+00,7.333333333333333037e+00,0.000000000000000000e+00
1.550000000000000000e+01,5.000000000000000000e+00,1.000000000000000000e+00
3.166666666666666519e+00,4.000000000000000000e+00,2.000000000000000000e+00
