7.699054163020135899e-01,-3.953933204577379512e-01,0.000000000000000000e+00
-1.340505488305083093e+00,-7.413624758582586516e-01,1.000000000000000000e+00
6.879575336207216507e-02,1.680421611945386307e+00,2.000000000000000000e+00
